date,close,high,low,open,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,turbulence
2009-01-16,15.266551971435547,25.0,20.530000686645508,24.829999923706055,156843400,JPM,4,-0.38971385289661953,21.419604274460045,14.595644457673298,16.37019023913372,-137.22453935382953,91.7709295743667,18.007624366066672,18.007624366066672,0.0
2009-01-16,14.469613075256348,19.90999984741211,19.149999618530273,19.6299991607666,79634100,MSFT,4,-0.06348438272118173,15.347522351982864,13.762564089057175,44.12748448606213,-42.912859497364394,23.421297668445277,14.55504322052002,14.55504322052002,0.0
2009-01-16,5.770995616912842,19.59969711303711,18.791540145874023,19.539274215698242,44140306,T,4,-0.06560653990266996,6.659143683244107,5.536926120860786,4.681151872484392,-79.10593737395939,69.97656225593545,6.098034902052446,6.098034902052446,0.0
2009-01-20,2.3533191680908203,2.9285709857940674,2.7928569316864014,2.9260709285736084,919914800,AAPL,1,-0.04149855987794959,2.9524122221951825,2.355345751475777,20.267173856013372,-150.09619580132994,48.995662102889455,2.6538789868354797,2.6538789868354797,0.0
2009-01-20,30.273208618164062,42.7400016784668,40.20000076293945,42.08000183105469,9636800,BA,1,-0.3876195220124963,35.75290951334911,29.617764302060234,25.164572230239415,-97.94784855396288,40.407890835069914,32.685336907704674,32.685336907704674,0.0
2009-01-20,42.85521697998047,67.52544403076172,61.343196868896484,66.85449981689453,24783172,GE,1,-1.2450725382528276,60.015272438917904,41.81969867110814,8.575603674760202,-122.7720098644816,75.0422662010881,50.91748555501302,50.91748555501302,0.0
2009-01-20,12.102193832397461,21.270000457763672,17.700000762939453,21.0,142090400,JPM,1,-0.6246926735073046,22.22803974454846,12.802970565306678,11.291901557376804,-195.75443295660418,93.8842252664881,17.51550515492757,17.51550515492757,0.0
2009-01-20,13.566641807556152,19.6200008392334,18.3700008392334,19.459999084472656,89873000,MSFT,1,-0.10292920890523938,15.419553377628713,13.525799494584014,33.417197745274635,-145.34454079886007,40.461941410132184,14.472676436106363,14.472676436106363,0.0
2009-01-20,5.722959518432617,19.448640823364258,18.791540145874023,19.01812744140625,45425910,T,1,-0.07111918032397302,6.643939616143519,5.489617624024734,4.39320810581421,-76.72089442337318,69.97656225593546,6.0667786200841265,6.0667786200841265,0.0
2009-01-21,2.492652177810669,2.9600000381469727,2.8324999809265137,2.8353569507598877,1089270000,AAPL,2,-0.04137686992107881,2.9409655408130755,2.341988308392528,35.64700678944956,-98.60666095085291,40.53814826263512,2.641476924602802,2.641476924602802,0.0
2009-01-21,31.705856323242188,42.400001525878906,40.0,40.75,6933100,BA,2,-0.3553419948669436,35.59680148317172,29.623183011551088,38.7965625113567,-75.83999549776621,42.03464346451632,32.609992247361404,32.609992247361404,0.0
2009-01-21,43.186641693115234,63.40394592285156,56.93415451049805,56.93415451049805,30765911,GE,2,-1.4022006924605037,60.031655401005395,40.61395511488253,10.678179684030582,-131.7193497894889,80.88280701216298,50.32280525794396,50.32280525794396,0.0
2009-01-21,15.139445304870605,22.84000015258789,18.8799991607666,19.290000915527344,136421400,JPM,2,-0.6191037496074792,22.033203993401383,12.632258647214226,32.181504578529385,-118.53685585934805,68.25915667113367,17.332731320307804,17.332731320307804,0.0
2009-01-21,14.22735595703125,19.450000762939453,18.459999084472656,18.8700008392334,68340900,MSFT,2,-0.09349462908192585,15.370527431485877,13.537083828561448,43.75119135394147,-95.64872060533708,40.46194141013218,14.453805630023663,14.453805630023663,0.0
2009-01-21,5.899085521697998,19.49395751953125,18.972810745239258,19.048337936401367,50357810,T,2,-0.06431504307507652,6.614243189074777,5.493515112880226,22.47953342983672,-59.357429866814286,67.15624515099765,6.053879150977502,6.053879150977502,0.0
2009-01-22,2.6590704917907715,3.2142860889434814,3.065000057220459,3.1442859172821045,1409528400,AAPL,3,-0.03110341592352084,2.9306265997291048,2.354840616217638,48.03257681019762,4.315787567979576,5.738249111851049,2.6427336079733714,2.6427336079733714,0.0
2009-01-22,31.698360443115234,42.75,41.16999816894531,41.72999954223633,6590800,BA,3,-0.32700111746020255,35.4555879186491,29.634163461181398,38.75834839991884,-50.49081210560243,35.133909325860586,32.54487568991525,32.54487568991525,0.0
2009-01-22,44.678131103515625,64.9854507446289,57.84471893310547,59.378299713134766,31624138,GE,3,-1.4151605336174669,59.72340908096663,40.11581941286009,19.316564154694987,-100.86677343514182,65.98863977687569,49.91961424691336,49.91961424691336,0.0
2009-01-22,15.453875541687012,23.829999923706055,21.209999084472656,22.360000610351562,110240800,JPM,3,-0.5886563275396846,21.824915831469074,12.572138840772137,33.84976975955797,-77.74265745176125,54.49538981171502,17.198527336120605,17.198527336120605,0.0
2009-01-22,12.560892105102539,18.18000030517578,17.06999969482422,18.049999237060547,222436600,MSFT,3,-0.18180028431529394,15.660045755555787,12.977149286645664,31.140534076255733,-242.89019571059094,59.02780936859755,14.318597521100726,14.318597521100726,0.0
2009-01-22,5.83504056930542,19.561933517456055,18.859516143798828,19.01812744140625,39944286,T,3,-0.062098537741245075,6.589189158835544,5.487306488594876,20.986125213108878,-59.23381061681852,68.55079254119742,6.03824782371521,6.03824782371521,0.0
2009-01-23,2.6590704917907715,3.2096428871154785,3.0892860889434814,3.1007139682769775,763770000,AAPL,4,-0.022958837924389464,2.921371606290406,2.36627386083199,48.03257681019762,7.596099852103881,5.738249111851046,2.643822733561198,2.643822733561198,0.0
2009-01-23,31.48832893371582,42.84000015258789,40.90999984741211,40.90999984741211,5755600,BA,4,-0.31391922173858333,35.331844161052814,29.617034317951095,37.68248982356864,-53.16876227053486,37.54351853305414,32.474439239501955,32.474439239501955,0.0
2009-01-23,39.87223815917969,63.212249755859375,56.88623046875,60.8160285949707,68118303,GE,4,-1.6920675385205755,60.02796235068971,38.471615998105854,14.60755389636519,-112.89939290139253,67.71111148932827,49.24978917439778,49.24978917439778,0.0
2009-01-23,16.243289947509766,24.579999923706055,21.809999465942383,21.920000076293945,74369200,JPM,4,-0.5113385730024724,21.62015183185673,12.649537855236368,37.822200075288556,-54.80804766878971,44.89680359893722,17.13484484354655,17.13484484354655,0.0
2009-01-23,12.626967430114746,17.489999771118164,16.75,16.969999313354492,117020600,MSFT,4,-0.24215539934254693,15.765964954076683,12.645679409326636,31.945122469930723,-208.12770690931018,61.94790959953562,14.20582218170166,14.20582218170166,0.0
2009-01-23,5.974569320678711,19.879154205322266,18.70090675354004,18.93504524230957,45169054,T,4,-0.05135477965385071,6.565920353573894,5.502084826784992,31.275827720181283,-47.38205497501382,49.545684498640576,6.034002590179443,6.034002590179443,0.0
2009-01-26,2.6975908279418945,3.248929023742676,3.1535708904266357,3.1735711097717285,692238400,AAPL,0,-0.01415396915280498,2.916665280227776,2.3777011986922068,50.39734011202464,32.52650986886092,10.91676679177383,2.6471832394599915,2.6471832394599915,0.0
2009-01-26,32.260921478271484,43.77000045776367,42.060001373291016,42.459999084472656,4659200,BA,0,-0.25318965433578455,35.22367339523252,29.698515363617584,43.636098523955404,-9.954054098502674,20.43688174536504,32.46109437942505,32.46109437942505,0.0
2009-01-26,41.164852142333984,60.624332427978516,58.3239631652832,59.80961990356445,25927684,GE,0,-1.802518805081391,59.914349346217676,37.57461187356992,20.031749762816673,-101.03656485460986,67.71111148932826,48.7444806098938,48.7444806098938,0.0
2009-01-26,16.390464782714844,25.75,23.739999771118164,25.0,74278400,JPM,0,-0.4373172636736449,21.4374940700746,12.739148109414534,38.53408702532105,-23.212503957942435,31.294098759782468,17.088321089744568,17.088321089744568,0.0
2009-01-26,12.94263744354248,17.809999465942383,17.229999542236328,17.290000915527344,92476500,MSFT,0,-0.2657635760151873,15.761096098586341,12.492650172547082,35.6605171657216,-141.92504829050714,50.483267967277314,14.126873135566711,14.126873135566711,0.0
2009-01-26,6.136969089508057,20.475830078125,19.569486618041992,19.569486618041992,47786205,T,0,-0.03270751631106261,6.556891864810966,5.523984127963997,40.59110690177433,7.802014497748232,21.907441487476238,6.040437996387482,6.040437996387482,0.0
2009-01-27,2.7303924560546875,3.2696430683135986,3.2049999237060547,3.2210710048675537,618038400,AAPL,1,-0.005233465656644842,2.916106132376074,2.3880496661432846,52.30904606552127,50.466385373182376,13.592308007694074,2.6520778992596794,2.6520778992596794,0.0
2009-01-27,32.41843032836914,43.959999084472656,42.880001068115234,43.290000915527344,5218900,BA,1,-0.1939854658584501,35.13352041639769,29.783649042328197,44.7493299257992,8.63512130201963,17.252124803759195,32.45858472936294,32.45858472936294,0.0
2009-01-27,43.286075592041016,63.212249755859375,60.624332427978516,61.007728576660156,24889485,GE,1,-1.733113219102549,59.55796087026356,37.28883505330607,27.815690846899827,-72.1944483461387,45.04749420674451,48.423397961784815,48.423397961784815,0.0
2009-01-27,16.765104293823242,25.170000076293945,24.059999465942383,25.1200008392334,50766500,JPM,1,-0.35225422685303087,21.28329457053646,12.855322103550169,40.33301208551039,-21.64899710457595,31.294098759782468,17.069308337043314,17.069308337043314,0.0
2009-01-27,12.96466064453125,17.969999313354492,17.43000030517578,17.780000686645508,61695000,MSFT,1,-0.2791071014342936,15.738265884618448,12.378749505216684,35.913031362518154,-113.88100124265216,44.996989797822614,14.058507694917566,14.058507694917566,0.0
2009-01-27,5.931108474731445,19.984893798828125,19.41087532043457,19.652568817138672,45933002,T,1,-0.030820072771227558,6.536865444784649,5.531148251324899,34.465105578948524,-22.50223427142315,25.80395885681061,6.034006848054774,6.034006848054774,0.0
2009-01-28,2.8348171710968018,3.392857074737549,3.267857074737549,3.2899999618530273,861406000,AAPL,2,0.008246408990607357,2.9324727043473753,2.3919874577094418,57.68045559943946,98.78793930710118,27.447885125165932,2.6622300810284085,2.6622300810284085,0.0
2009-01-28,32.43342971801758,44.400001525878906,42.7599983215332,43.470001220703125,8071100,BA,2,-0.14531751145820948,35.05228311677357,29.862091340691695,44.85662249557909,14.09876968623136,10.048217389077879,32.457187228732636,32.457187228732636,0.0
2009-01-28,44.74441909790039,65.89601135253906,63.11640167236328,63.7873420715332,24082819,GE,2,-1.5667353286957848,59.15945772748916,37.27856276675997,32.489288294232054,-47.80093106633707,26.149710265168206,48.219010247124565,48.219010247124565,0.0
2009-01-28,18.504514694213867,27.770000457763672,26.34000015258789,27.190000534057617,91373900,JPM,2,-0.1731157562208132,21.292814186781467,13.005269860324109,47.6866613785878,45.192291815572716,6.020305235900081,17.149042023552788,17.149042023552788,0.0
2009-01-28,13.243623733520508,18.309999465942383,17.760000228881836,17.799999237060547,64145500,MSFT,2,-0.2683111209354525,15.687504969089833,12.33896775836785,39.04767426756015,-80.0891714885282,33.90735413589112,14.013236363728842,14.013236363728842,0.0
2009-01-28,5.926534175872803,19.924470901489258,18.708459854125977,19.07099723815918,74461098,T,2,-0.029284651156095798,6.518504290392192,5.537567997697137,34.34595495670476,-49.517168614219244,39.98083532395613,6.028036144044664,6.028036144044664,0.0
2009-01-29,2.7987048625946045,3.369286060333252,3.307142972946167,3.3246428966522217,592729200,AAPL,3,0.016188956083936112,2.939403562574243,2.399422365963226,55.44636616453638,88.9936443807818,27.44788512516593,2.6694129642687345,2.6694129642687345,0.0
2009-01-29,30.53573989868164,42.7599983215332,40.369998931884766,42.7599983215332,8446500,BA,3,-0.22788274451959722,35.027694105043466,29.684422738732238,35.766271306669424,-84.27185565122467,33.70013850519802,32.35605842188785,32.35605842188785,0.0
2009-01-29,42.159183502197266,63.97903823852539,60.8160285949707,63.8831901550293,16564828,GE,3,-1.5856555973972277,58.88982178417966,36.91032221060344,29.041141596180182,-67.9445855781945,34.02551104075453,47.90007199739155,47.90007199739155,0.0
2009-01-29,17.01264190673828,27.18000030517578,25.25,26.739999771118164,58624200,JPM,3,-0.1290423636919087,21.169372051471882,13.114354088600594,42.98609899859463,11.606541933585115,13.483756860386647,17.141863070036237,17.141863070036237,0.0
2009-01-29,12.9132719039917,17.959999084472656,17.559999465942383,17.780000686645508,49192800,MSFT,3,-0.2779424595945468,15.658917323214864,12.25176967163891,36.84021005466092,-95.18575115498807,36.940045278517125,13.955343497426886,13.955343497426886,0.0
2009-01-29,5.65205192565918,19.290029525756836,18.37613296508789,19.290029525756836,58885032,T,3,-0.04535617963902361,6.515155267280365,5.501339734663123,28.277585516140775,-91.6295500548683,45.26970341745023,6.008247500971744,6.008247500971744,0.0
2009-01-30,2.712337017059326,3.3435709476470947,3.2146430015563965,3.307142972946167,651478800,AAPL,4,0.01648546393386985,2.935048906995234,2.4080694268212945,50.59769535413535,49.0493985590649,12.036531647345985,2.6715591669082643,2.6715591669082643,0.0
2009-01-30,31.73586082458496,42.4900016784668,40.630001068115234,40.7599983215332,9098000,BA,4,-0.21054064483012525,34.940177815772586,29.709919268272827,43.28546855437593,-60.87139704176208,33.70013850519802,32.32504854202271,32.32504854202271,0.0
2009-01-30,40.20369338989258,61.343196868896484,57.55717468261719,60.95980453491211,23242641,GE,4,-1.708571187310696,58.75201822410988,36.27848790992332,26.814293232982905,-89.85231051975971,43.19889578770244,47.5152530670166,47.5152530670166,0.0
